,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,price,volume_24h,market_cap,total_supply,circulating_supply,timestamp
17,0.474279365414,-0.226013133985,1.148545693252,-0.144534879717,42030.91537962321,16858533563.89,824296105975.7721,19611662,19611662,2024-01-29T00:00:00.000Z
18,0.377896749413,3.019950201932,9.568915885832,2.723778132313,43300.22809350412,20669202336.8,849230313308.0275,19612606,19612606,2024-01-30T00:00:00.000Z
19,-0.902623795141,-0.817493891168,7.695187667959,1.575242175061,42946.251373978004,23844939029.59,842327074356.0424,19613518,19613518,2024-01-31T00:00:00.000Z
20,-0.161174645157,-0.876653871975,6.223775938264,-3.660290474118,42569.76139843987,24673097250.3,834979519148.0924,19614381,19614381,2024-02-01T00:00:00.000Z
21,0.34023341678,1.193048213119,7.864478288229,-4.190161998544,43077.639176132805,21421710517.89,844980514188.1235,19615293,19615293,2024-02-02T00:00:00.000Z
22,0.012967798831,0.249142025592,3.274705706589,0.768037941706,43184.963678953376,18603843039.33,847136458089.3512,19616468,19616468,2024-02-03T00:00:00.000Z
23,-0.060456894005,-0.440020940288,2.062413333401,-2.710923631619,42994.940795710405,11170209214.39,843451617252.0986,19617462,19617462,2024-02-04T00:00:00.000Z
24,0.047928894886,-0.970620744764,1.300727325559,-3.624648070435,42577.622981148364,14801589958.32,835304838693.3611,19618400,19618400,2024-02-05T00:00:00.000Z
25,0.483147003307,0.187347454228,-1.484604234051,-3.047999951306,42657.39107387418,18715905162.9,836911053398.2528,19619368,19619368,2024-02-06T00:00:00.000Z
26,-0.238003378546,1.014197569146,0.334767106858,-1.953836000171,43090.0212972066,16798896491.04,845443453859.7124,19620400,19620400,2024-02-07T00:00:00.000Z
27,0.400006942707,2.882579928564,4.139943814575,-5.65151433404,44332.125602333734,21126587774.94,869858058968.752,19621393,19621393,2024-02-08T00:00:00.000Z
28,0.041686853184,2.177334466828,5.152893982286,-1.786921197455,45297.38425295077,26147696241.96,888839406595.2869,19622312,19622312,2024-02-09T00:00:00.000Z
29,-0.311658469833,4.097685114799,9.189691058738,1.066217767655,47153.528424877404,39325107020.0,925308683103.4084,19623318,19623318,2024-02-10T00:00:00.000Z
30,-0.139250347826,1.305182721506,11.103695566026,3.050763136236,47768.9681304591,16393589433.19,937431367058.3652,19624275,19624275,2024-02-11T00:00:00.000Z
31,0.295268247368,1.104099767175,13.431379712656,12.843480838373,48296.38519636961,19319379632.2,947822596526.9031,19625125,19625125,2024-02-12T00:00:00.000Z
32,-0.190422357705,3.406002247973,17.07551705485,16.57031372594,49941.361161847526,34523475135.51,980160041379.1528,19626218,19626218,2024-02-13T00:00:00.000Z
33,0.378533323899,-0.41632097825,15.417545179378,19.221779895211,49733.44479850706,35586177625.15,976123294404.7778,19627100,19627100,2024-02-14T00:00:00.000Z
34,-0.005305257807,4.22922398616,16.92826109908,21.97080373536,51836.78357506893,39106838535.07,1017452025153.9679,19627993,19627993,2024-02-15T00:00:00.000Z
35,0.467158582339,0.194733029157,14.659439547127,20.415482913037,51937.72691394199,38568355001.96,1019483667960.1445,19628962,19628962,2024-02-16T00:00:00.000Z
36,0.288826164982,0.431186682888,10.620938068062,22.037563000464,52161.675475789845,28177564033.29,1023922579152.8783,19629787,19629787,2024-02-17T00:00:00.000Z
37,-0.108952822053,-0.957993309605,8.14964638437,25.15479292121,51661.97011455379,20009396902.24,1014161256671.4125,19630712,19630712,2024-02-18T00:00:00.000Z
38,-0.216725143741,0.915261455758,7.947648674577,25.250034729459,52134.81221429748,17600288074.62,1023483888232.4222,19631487,19631487,2024-02-19T00:00:00.000Z
39,-0.323855083201,-0.684923735066,3.677047054066,24.252169392852,51777.728511209716,21361356254.27,1016516831449.7357,19632318,19632318,2024-02-20T00:00:00.000Z
40,0.168923391069,0.957568591963,5.107410091637,25.797691397833,52273.53577706472,33360599959.29,1026296416703.5166,19633193,19633193,2024-02-21T00:00:00.000Z
41,0.669127648367,-0.801343454494,0.034457470896,31.215411800971,51854.64521968274,28623050209.43,1018118615597.385,19634087,19634087,2024-02-22T00:00:00.000Z
42,-0.319486240442,-1.10065480868,-1.258858212022,28.603301817874,51283.9045735482,25414574258.31,1006955927712.2034,19634931,19634931,2024-02-23T00:00:00.000Z
43,-0.091398998105,-1.067653703114,-2.732476277884,26.601809098788,50736.37006726715,21427525927.99,996252665440.0088,19635868,19635868,2024-02-24T00:00:00.000Z
44,0.012622078165,1.633631447385,-0.187284283568,29.116988753972,51565.215363947784,15172286104.82,1012573552189.2938,19636756,19636756,2024-02-25T00:00:00.000Z
45,0.057346920408,0.320612311896,-0.775436611482,23.711028516506,51730.539793060314,15414935845.87,1015873632234.3812,19637793,19637793,2024-02-26T00:00:00.000Z
46,-0.320796790639,5.391055815722,5.295005467989,29.419358719496,54519.3620670787,34076917962.73,1070684271006.7041,19638606,19638606,2024-02-27T00:00:00.000Z
47,0.270746327373,4.680421577663,9.1778032706,35.783619123696,57071.0980532704,49765304844.29,1120845319088.8896,19639456,19639456,2024-02-28T00:00:00.000Z
48,1.946815502168,9.511090376949,20.527643190799,44.3391513626,62499.181768234106,83250579133.52,1227505804641.7368,19640350,19640350,2024-02-29T00:00:00.000Z
49,-0.160945462316,-2.129818825147,19.273411293495,42.429340099366,61168.06242937161,65488874786.73,1201413352602.9622,19641187,19641187,2024-03-01T00:00:00.000Z
50,-0.195871986429,2.065767660713,23.051082288602,46.657276035403,62431.65248172238,40178965307.61,1226291882793.8633,19642150,19642150,2024-03-02T00:00:00.000Z
51,0.403729410359,-0.640819108505,20.297332387822,43.999484904997,62031.5785228643,23888473684.9,1218483195345.6973,19642950,19642950,2024-03-03T00:00:00.000Z
52,0.454073176086,1.782037770119,22.049769699122,46.201361082337,63137.00468154272,26258313349.79,1240260163113.9912,19643950,19643950,2024-03-04T00:00:00.000Z
53,0.551462654374,8.242477017271,25.351902866596,58.951394087349,68341.05778181224,70681587874.91,1342541696379.1582,19644731,19644731,2024-03-05T00:00:00.000Z
54,0.637845139833,-6.624090619495,11.815062896563,49.877047415911,63814.08418402337,102790146224.86,1253677522594.8867,19645781,19645781,2024-03-06T00:00:00.000Z
55,0.17269744193,3.565441784358,5.744325503181,54.930567815018,66089.33820582594,68741512510.3,1298430791994.58,19646600,19646600,2024-03-07T00:00:00.000Z
56,-0.406783238808,1.274121184373,9.422129467975,55.329225768699,66931.39646451852,46987032674.02,1315050474777.5896,19647737,19647737,2024-03-08T00:00:00.000Z
57,-0.065529574063,2.021068949848,9.37420910996,54.028540721648,68284.12613616262,59197341372.91,1341695538325.889,19648718,19648718,2024-03-09T00:00:00.000Z
58,-0.046438994608,0.268901298643,10.37562588041,51.151648527364,68467.74303810945,21610867621.36,1345375745456.667,19649775,19649775,2024-03-10T00:00:00.000Z
